       Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13
   1.0770E-06   6.2461E+15   4.7761E+18   5.8035E+15   1.0656E+15   5.5157E+13   3.1686E-01   1.6116E+16   3.8793E+02   7.5174E+17   1.8314E+16   3.6678E+13   1.8194E+14   2.1862E+14
   1.0825E-06   6.2084E+15   4.7730E+18   5.8434E+15   1.0726E+15   5.5580E+13   3.1839E-01   1.6254E+16   3.8737E+02   7.5496E+17   1.8176E+16   3.6395E+13   1.8279E+14   2.1919E+14
   1.0880E-06   6.1522E+15   4.7647E+18   5.8830E+15   1.0794E+15   5.6006E+13   3.1991E-01   1.6391E+16   3.8691E+02   7.5815E+17   1.8039E+16   3.6114E+13   1.8363E+14   2.1974E+14
   1.0934E-06   6.0961E+15   4.7521E+18   5.9221E+15   1.0860E+15   5.6433E+13   3.2143E-01   1.6528E+16   3.8651E+02   7.6131E+17   1.7904E+16   3.5834E+13   1.8445E+14   2.2029E+14
   1.0988E-06   6.0328E+15   4.7445E+18   5.9616E+15   1.0928E+15   5.6860E+13   3.2294E-01   1.6665E+16   3.8604E+02   7.6444E+17   1.7770E+16   3.5560E+13   1.8528E+14   2.2084E+14
   1.1042E-06   5.9777E+15   4.7357E+18   6.0008E+15   1.0995E+15   5.7287E+13   3.2444E-01   1.6801E+16   3.8558E+02   7.6756E+17   1.7637E+16   3.5288E+13   1.8611E+14   2.2140E+14
   1.1096E-06   5.9398E+15   4.7315E+18   6.0404E+15   1.1064E+15   5.7713E+13   3.2594E-01   1.6937E+16   3.8507E+02   7.7065E+17   1.7507E+16   3.5021E+13   1.8694E+14   2.2196E+14
   1.1157E-06   5.8621E+15   4.7157E+18   6.0841E+15   1.1138E+15   5.8196E+13   3.2761E-01   1.7089E+16   3.8468E+02   7.7411E+17   1.7362E+16   3.4721E+13   1.8785E+14   2.2257E+14
   1.1217E-06   5.8276E+15   4.7131E+18   6.1286E+15   1.1215E+15   5.8675E+13   3.2928E-01   1.7241E+16   3.8408E+02   7.7754E+17   1.7219E+16   3.4429E+13   1.8878E+14   2.2321E+14
   1.1276E-06   5.7544E+15   4.6978E+18   6.1722E+15   1.1288E+15   5.9159E+13   3.3095E-01   1.7392E+16   3.8370E+02   7.8094E+17   1.7077E+16   3.4138E+13   1.8968E+14   2.2382E+14
   1.1336E-06   5.7219E+15   4.6952E+18   6.2165E+15   1.1366E+15   5.9640E+13   3.3260E-01   1.7543E+16   3.8311E+02   7.8432E+17   1.6938E+16   3.3854E+13   1.9060E+14   2.2445E+14
   1.1395E-06   5.6760E+15   4.6882E+18   6.2605E+15   1.1441E+15   6.0122E+13   3.3425E-01   1.7693E+16   3.8261E+02   7.8767E+17   1.6801E+16   3.3573E+13   1.9151E+14   2.2508E+14
   1.1454E-06   5.6250E+15   4.6788E+18   6.3042E+15   1.1516E+15   6.0605E+13   3.3589E-01   1.7842E+16   3.8215E+02   7.9099E+17   1.6665E+16   3.3295E+13   1.9240E+14   2.2570E+14
   1.1513E-06   5.5536E+15   4.6626E+18   6.3474E+15   1.1588E+15   6.1092E+13   3.3753E-01   1.7991E+16   3.8181E+02   7.9428E+17   1.6531E+16   3.3018E+13   1.9329E+14   2.2630E+14
   1.1571E-06   5.5092E+15   4.6551E+18   6.3911E+15   1.1662E+15   6.1576E+13   3.3915E-01   1.8139E+16   3.8134E+02   7.9754E+17   1.6399E+16   3.2748E+13   1.9418E+14   2.2693E+14
   1.1629E-06   5.4800E+15   4.6525E+18   6.4349E+15   1.1739E+15   6.2059E+13   3.4077E-01   1.8287E+16   3.8079E+02   8.0078E+17   1.6269E+16   3.2483E+13   1.9508E+14   2.2756E+14
   1.1687E-06   5.4181E+15   4.6378E+18   6.4780E+15   1.1811E+15   6.2546E+13   3.4239E-01   1.8434E+16   3.8045E+02   8.0400E+17   1.6141E+16   3.2218E+13   1.9595E+14   2.2817E+14
   1.1745E-06   5.3773E+15   4.6310E+18   6.5216E+15   1.1885E+15   6.3032E+13   3.4400E-01   1.8581E+16   3.8000E+02   8.0719E+17   1.6014E+16   3.1960E+13   1.9684E+14   2.2880E+14
   1.1808E-06   5.3248E+15   4.6198E+18   6.5696E+15   1.1967E+15   6.3573E+13   3.4577E-01   1.8743E+16   3.7956E+02   8.1071E+17   1.5875E+16   3.1676E+13   1.9781E+14   2.2948E+14
   1.1872E-06   5.3030E+15   4.6198E+18   6.6182E+15   1.2051E+15   6.4110E+13   3.4754E-01   1.8904E+16   3.7896E+02   8.1419E+17   1.5739E+16   3.1399E+13   1.9879E+14   2.3019E+14
   1.1935E-06   5.2469E+15   4.6031E+18   6.6657E+15   1.2130E+15   6.4655E+13   3.4931E-01   1.9065E+16   3.7863E+02   8.1764E+17   1.5604E+16   3.1122E+13   1.9974E+14   2.3086E+14
   1.1997E-06   5.1897E+15   4.5929E+18   6.7135E+15   1.2211E+15   6.5198E+13   3.5106E-01   1.9224E+16   3.7821E+02   8.2106E+17   1.5472E+16   3.0851E+13   2.0070E+14   2.3155E+14
   1.2060E-06   5.1323E+15   4.5781E+18   6.7609E+15   1.2290E+15   6.5743E+13   3.5281E-01   1.9384E+16   3.7788E+02   8.2445E+17   1.5342E+16   3.0583E+13   2.0164E+14   2.3223E+14
   1.2122E-06   5.1003E+15   4.5732E+18   6.8089E+15   1.2373E+15   6.6285E+13   3.5455E-01   1.9542E+16   3.7740E+02   8.2781E+17   1.5213E+16   3.0321E+13   2.0260E+14   2.3292E+14
   1.2184E-06   5.0677E+15   4.5632E+18   6.8564E+15   1.2453E+15   6.6830E+13   3.5628E-01   1.9700E+16   3.7702E+02   8.3115E+17   1.5087E+16   3.0063E+13   2.0355E+14   2.3361E+14
   1.2245E-06   5.0060E+15   4.5497E+18   6.9036E+15   1.2532E+15   6.7377E+13   3.5801E-01   1.9857E+16   3.7671E+02   8.3445E+17   1.4962E+16   2.9807E+13   2.0448E+14   2.3429E+14
   1.2306E-06   4.9792E+15   4.5458E+18   6.9514E+15   1.2614E+15   6.7921E+13   3.5972E-01   2.0013E+16   3.7626E+02   8.3773E+17   1.4840E+16   2.9558E+13   2.0543E+14   2.3499E+14
   1.2367E-06   4.9312E+15   4.5328E+18   6.9985E+15   1.2692E+15   6.8470E+13   3.6144E-01   2.0168E+16   3.7597E+02   8.4098E+17   1.4719E+16   2.9310E+13   2.0635E+14   2.3566E+14
   1.2434E-06   4.8969E+15   4.5212E+18   7.0503E+15   1.2779E+15   6.9073E+13   3.6331E-01   2.0339E+16   3.7562E+02   8.4452E+17   1.4588E+16   2.9043E+13   2.0737E+14   2.3642E+14
   1.2500E-06   4.8396E+15   4.5085E+18   7.1020E+15   1.2865E+15   6.9678E+13   3.6518E-01   2.0508E+16   3.7530E+02   8.4802E+17   1.4460E+16   2.8779E+13   2.0838E+14   2.3716E+14
   1.2566E-06   4.8152E+15   4.5052E+18   7.1542E+15   1.2955E+15   7.0279E+13   3.6703E-01   2.0676E+16   3.7485E+02   8.5150E+17   1.4334E+16   2.8523E+13   2.0941E+14   2.3793E+14
   1.2631E-06   4.7775E+15   4.4954E+18   7.2059E+15   1.3042E+15   7.0884E+13   3.6888E-01   2.0844E+16   3.7452E+02   8.5495E+17   1.4209E+16   2.8269E+13   2.1042E+14   2.3869E+14
   1.2696E-06   4.7368E+15   4.4837E+18   7.2574E+15   1.3128E+15   7.1492E+13   3.7073E-01   2.1011E+16   3.7423E+02   8.5836E+17   1.4087E+16   2.8019E+13   2.1142E+14   2.3943E+14
   1.2761E-06   4.6925E+15   4.4703E+18   7.3086E+15   1.3213E+15   7.2100E+13   3.7256E-01   2.1177E+16   3.7398E+02   8.6174E+17   1.3967E+16   2.7773E+13   2.1241E+14   2.4018E+14
   1.2826E-06   4.6467E+15   4.4551E+18   7.3596E+15   1.3297E+15   7.2711E+13   3.7439E-01   2.1341E+16   3.7378E+02   8.6509E+17   1.3849E+16   2.7531E+13   2.1339E+14   2.4092E+14
   1.2890E-06   4.6092E+15   4.4436E+18   7.4108E+15   1.3382E+15   7.3321E+13   3.7621E-01   2.1505E+16   3.7354E+02   8.6840E+17   1.3733E+16   2.7294E+13   2.1437E+14   2.4167E+14
   1.2959E-06   4.5798E+15   4.4360E+18   7.4668E+15   1.3477E+15   7.3985E+13   3.7819E-01   2.1683E+16   3.7322E+02   8.7199E+17   1.3608E+16   2.7040E+13   2.1546E+14   2.4250E+14
   1.3028E-06   4.5543E+15   4.4214E+18   7.5223E+15   1.3569E+15   7.4654E+13   3.8016E-01   2.1860E+16   3.7302E+02   8.7554E+17   1.3486E+16   2.6790E+13   2.1652E+14   2.4331E+14
   1.3097E-06   4.5110E+15   4.4143E+18   7.5782E+15   1.3663E+15   7.5320E+13   3.8212E-01   2.2036E+16   3.7273E+02   8.7906E+17   1.3366E+16   2.6546E+13   2.1759E+14   2.4413E+14
   1.3165E-06   4.4896E+15   4.4010E+18   7.6336E+15   1.3755E+15   7.5991E+13   3.8407E-01   2.2212E+16   3.7257E+02   8.8255E+17   1.3249E+16   2.6306E+13   2.1864E+14   2.4495E+14
   1.3233E-06   4.4389E+15   4.3889E+18   7.6890E+15   1.3847E+15   7.6663E+13   3.8601E-01   2.2386E+16   3.7241E+02   8.8600E+17   1.3134E+16   2.6071E+13   2.1969E+14   2.4576E+14
   1.3301E-06   4.4230E+15   4.3778E+18   7.7443E+15   1.3939E+15   7.7335E+13   3.8795E-01   2.2559E+16   3.7225E+02   8.8942E+17   1.3021E+16   2.5840E+13   2.2074E+14   2.4658E+14
   1.3368E-06   4.3804E+15   4.3687E+18   7.7997E+15   1.4031E+15   7.8008E+13   3.8988E-01   2.2731E+16   3.7208E+02   8.9281E+17   1.2910E+16   2.5614E+13   2.2179E+14   2.4740E+14
   1.3435E-06   4.3472E+15   4.3555E+18   7.8547E+15   1.4122E+15   7.8683E+13   3.9180E-01   2.2902E+16   3.7199E+02   8.9616E+17   1.2800E+16   2.5390E+13   2.2282E+14   2.4821E+14
   1.3507E-06   4.3207E+15   4.3465E+18   7.9145E+15   1.4222E+15   7.9415E+13   3.9387E-01   2.3087E+16   3.7183E+02   8.9976E+17   1.2684E+16   2.5154E+13   2.2395E+14   2.4910E+14
   1.3578E-06   4.2979E+15   4.3382E+18   7.9743E+15   1.4322E+15   8.0147E+13   3.9594E-01   2.3270E+16   3.7168E+02   9.0333E+17   1.2570E+16   2.4923E+13   2.2507E+14   2.4999E+14
   1.3649E-06   4.2663E+15   4.3252E+18   8.0336E+15   1.4420E+15   8.0883E+13   3.9799E-01   2.3452E+16   3.7162E+02   9.0685E+17   1.2459E+16   2.4695E+13   2.2618E+14   2.5087E+14
   1.3720E-06   4.2358E+15   4.3108E+18   8.0926E+15   1.4517E+15   8.1621E+13   4.0004E-01   2.3633E+16   3.7161E+02   9.1034E+17   1.2349E+16   2.4471E+13   2.2728E+14   2.5175E+14
   1.3790E-06   4.2078E+15   4.2986E+18   8.1517E+15   1.4614E+15   8.2360E+13   4.0208E-01   2.3812E+16   3.7159E+02   9.1379E+17   1.2242E+16   2.4252E+13   2.2838E+14   2.5263E+14
   1.3860E-06   4.1823E+15   4.2869E+18   8.2107E+15   1.4712E+15   8.3100E+13   4.0411E-01   2.3991E+16   3.7158E+02   9.1721E+17   1.2137E+16   2.4037E+13   2.2947E+14   2.5351E+14
   1.3930E-06   4.1660E+15   4.2803E+18   8.2700E+15   1.4811E+15   8.3839E+13   4.0614E-01   2.4168E+16   3.7152E+02   9.2060E+17   1.2033E+16   2.3827E+13   2.3058E+14   2.5440E+14
   1.4004E-06   4.1406E+15   4.2687E+18   8.3335E+15   1.4916E+15   8.4639E+13   4.0831E-01   2.4358E+16   3.7155E+02   9.2421E+17   1.1924E+16   2.3606E+13   2.3175E+14   2.5535E+14
   1.4078E-06   4.1051E+15   4.2485E+18   8.3962E+15   1.5016E+15   8.5446E+13   4.1047E-01   2.4548E+16   3.7174E+02   9.2779E+17   1.1818E+16   2.3387E+13   2.3290E+14   2.5628E+14
   1.4151E-06   4.0900E+15   4.2418E+18   8.4600E+15   1.5123E+15   8.6248E+13   4.1263E-01   2.4736E+16   3.7176E+02   9.3134E+17   1.1714E+16   2.3177E+13   2.3407E+14   2.5724E+14
   1.4224E-06   4.0583E+15   4.2224E+18   8.5225E+15   1.5223E+15   8.7058E+13   4.1477E-01   2.4923E+16   3.7200E+02   9.3485E+17   1.1612E+16   2.2968E+13   2.3521E+14   2.5818E+14
   1.4297E-06   4.0427E+15   4.2140E+18   8.5859E+15   1.5328E+15   8.7865E+13   4.1691E-01   2.5108E+16   3.7210E+02   9.3833E+17   1.1513E+16   2.2765E+13   2.3637E+14   2.5913E+14
   1.4369E-06   4.0514E+15   4.2049E+18   8.6490E+15   1.5433E+15   8.8673E+13   4.1904E-01   2.5293E+16   3.7223E+02   9.4177E+17   1.1415E+16   2.2567E+13   2.3752E+14   2.6008E+14
   1.4445E-06   3.9996E+15   4.1878E+18   8.7159E+15   1.5541E+15   8.9545E+13   4.2131E-01   2.5488E+16   3.7252E+02   9.4541E+17   1.1313E+16   2.2358E+13   2.3873E+14   2.6109E+14
   1.4522E-06   3.9884E+15   4.1809E+18   8.7835E+15   1.5653E+15   9.0415E+13   4.2358E-01   2.5683E+16   3.7268E+02   9.4900E+17   1.1213E+16   2.2156E+13   2.3996E+14   2.6212E+14
   1.4598E-06   3.9645E+15   4.1640E+18   8.8501E+15   1.5761E+15   9.1292E+13   4.2583E-01   2.5875E+16   3.7303E+02   9.5256E+17   1.1115E+16   2.1956E+13   2.4116E+14   2.6312E+14
   1.4673E-06   3.9424E+15   4.1472E+18   8.9166E+15   1.5868E+15   9.2172E+13   4.2808E-01   2.6067E+16   3.7340E+02   9.5607E+17   1.1020E+16   2.1760E+13   2.4236E+14   2.6412E+14
   1.4748E-06   3.9305E+15   4.1391E+18   8.9836E+15   1.5979E+15   9.3048E+13   4.3032E-01   2.6257E+16   3.7367E+02   9.5955E+17   1.0927E+16   2.1571E+13   2.4357E+14   2.6514E+14
   1.4822E-06   3.9161E+15   4.1279E+18   9.0503E+15   1.6088E+15   9.3929E+13   4.3255E-01   2.6445E+16   3.7401E+02   9.6299E+17   1.0835E+16   2.1385E+13   2.4477E+14   2.6616E+14
   1.4901E-06   3.8986E+15   4.1126E+18   9.1210E+15   1.6202E+15   9.4873E+13   4.3492E-01   2.6645E+16   3.7445E+02   9.6662E+17   1.0740E+16   2.1191E+13   2.4604E+14   2.6723E+14
   1.4979E-06   3.8810E+15   4.0961E+18   9.1914E+15   1.6316E+15   9.5820E+13   4.3729E-01   2.6843E+16   3.7494E+02   9.7020E+17   1.0647E+16   2.1000E+13   2.4730E+14   2.6830E+14
   1.5057E-06   3.8714E+15   4.0873E+18   9.2623E+15   1.6432E+15   9.6765E+13   4.3964E-01   2.7039E+16   3.7533E+02   9.7374E+17   1.0555E+16   2.0815E+13   2.4857E+14   2.6939E+14
   1.5135E-06   3.8598E+15   4.0745E+18   9.3327E+15   1.6547E+15   9.7715E+13   4.4199E-01   2.7234E+16   3.7582E+02   9.7724E+17   1.0466E+16   2.0634E+13   2.4983E+14   2.7046E+14
   1.5211E-06   3.8439E+15   4.0571E+18   9.4025E+15   1.6658E+15   9.8671E+13   4.4433E-01   2.7427E+16   3.7641E+02   9.8070E+17   1.0379E+16   2.0456E+13   2.5107E+14   2.7153E+14
   1.5288E-06   3.8349E+15   4.0471E+18   9.4729E+15   1.6773E+15   9.9625E+13   4.4666E-01   2.7618E+16   3.7692E+02   9.8411E+17   1.0295E+16   2.0284E+13   2.5232E+14   2.7261E+14
   1.5368E-06   3.8343E+15   4.0321E+18   9.5475E+15   1.6895E+15   1.0064E+14   4.4912E-01   2.7820E+16   3.7748E+02   9.8770E+17   1.0206E+16   2.0105E+13   2.5365E+14   2.7376E+14
   1.5449E-06   3.8255E+15   4.0188E+18   9.6216E+15   1.7015E+15   1.0166E+14   4.5158E-01   2.8020E+16   3.7815E+02   9.9124E+17   1.0121E+16   1.9930E+13   2.5497E+14   2.7490E+14
   1.5528E-06   3.8131E+15   4.0026E+18   9.6952E+15   1.7132E+15   1.0269E+14   4.5403E-01   2.8218E+16   3.7889E+02   9.9474E+17   1.0037E+16   1.9759E+13   2.5627E+14   2.7603E+14
   1.5607E-06   3.8049E+15   3.9878E+18   9.7688E+15   1.7250E+15   1.0372E+14   4.5647E-01   2.8414E+16   3.7965E+02   9.9819E+17   9.9556E+15   1.9593E+13   2.5757E+14   2.7716E+14
   1.5686E-06   3.7942E+15   3.9716E+18   9.8421E+15   1.7367E+15   1.0475E+14   4.5890E-01   2.8609E+16   3.8047E+02   1.0016E+18   9.8761E+15   1.9430E+13   2.5886E+14   2.7829E+14
   1.5769E-06   3.7911E+15   3.9618E+18   9.9202E+15   1.7494E+15   1.0584E+14   4.6147E-01   2.8813E+16   3.8126E+02   1.0052E+18   9.7941E+15   1.9264E+13   2.6024E+14   2.7951E+14
   1.5851E-06   3.7857E+15   3.9481E+18   9.9978E+15   1.7619E+15   1.0694E+14   4.6403E-01   2.9015E+16   3.8215E+02   1.0087E+18   9.7142E+15   1.9101E+13   2.6161E+14   2.8071E+14
   1.5932E-06   3.7739E+15   3.9251E+18   1.0074E+16   1.7738E+15   1.0805E+14   4.6658E-01   2.9216E+16   3.8322E+02   1.0122E+18   9.6364E+15   1.8941E+13   2.6295E+14   2.8189E+14
   1.6014E-06   3.7706E+15   3.9119E+18   1.0152E+16   1.7862E+15   1.0915E+14   4.6912E-01   2.9414E+16   3.8418E+02   1.0156E+18   9.5608E+15   1.8787E+13   2.6430E+14   2.8309E+14
   1.6094E-06   3.7670E+15   3.8976E+18   1.0229E+16   1.7985E+15   1.1026E+14   4.7166E-01   2.9611E+16   3.8519E+02   1.0190E+18   9.4871E+15   1.8637E+13   2.6565E+14   2.8429E+14
   1.6179E-06   3.7693E+15   3.8907E+18   1.0311E+16   1.8119E+15   1.1143E+14   4.7433E-01   2.9817E+16   3.8617E+02   1.0225E+18   9.4114E+15   1.8484E+13   2.6709E+14   2.8558E+14
   1.6263E-06   3.7661E+15   3.8742E+18   1.0391E+16   1.8247E+15   1.1261E+14   4.7698E-01   3.0021E+16   3.8735E+02   1.0260E+18   9.3379E+15   1.8333E+13   2.6850E+14   2.8684E+14
   1.6346E-06   3.7623E+15   3.8550E+18   1.0472E+16   1.8373E+15   1.1379E+14   4.7964E-01   3.0223E+16   3.8861E+02   1.0295E+18   9.2664E+15   1.8187E+13   2.6990E+14   2.8809E+14
   1.6429E-06   3.7659E+15   3.8489E+18   1.0553E+16   1.8507E+15   1.1497E+14   4.8228E-01   3.0423E+16   3.8971E+02   1.0329E+18   9.1969E+15   1.8046E+13   2.7133E+14   2.8938E+14
   1.6512E-06   3.7616E+15   3.8268E+18   1.0633E+16   1.8630E+15   1.1617E+14   4.8491E-01   3.0621E+16   3.9111E+02   1.0362E+18   9.1293E+15   1.7907E+13   2.7271E+14   2.9062E+14
   1.6598E-06   3.7623E+15   3.8112E+18   1.0718E+16   1.8764E+15   1.1743E+14   4.8768E-01   3.0827E+16   3.9250E+02   1.0397E+18   9.0603E+15   1.7767E+13   2.7418E+14   2.9195E+14
   1.6684E-06   3.7647E+15   3.7976E+18   1.0802E+16   1.8899E+15   1.1869E+14   4.9043E-01   3.1032E+16   3.9391E+02   1.0432E+18   8.9934E+15   1.7630E+13   2.7565E+14   2.9328E+14
   1.6769E-06   3.7680E+15   3.7844E+18   1.0887E+16   1.9034E+15   1.1995E+14   4.9318E-01   3.1235E+16   3.9537E+02   1.0466E+18   8.9285E+15   1.7498E+13   2.7711E+14   2.9461E+14
   1.6853E-06   3.7675E+15   3.7618E+18   1.0970E+16   1.9162E+15   1.2123E+14   4.9592E-01   3.1435E+16   3.9702E+02   1.0499E+18   8.8655E+15   1.7368E+13   2.7855E+14   2.9592E+14
   1.6942E-06   3.7735E+15   3.7488E+18   1.1058E+16   1.9303E+15   1.2256E+14   4.9879E-01   3.1644E+16   3.9864E+02   1.0534E+18   8.8014E+15   1.7238E+13   2.8008E+14   2.9732E+14
   1.7029E-06   3.7795E+15   3.7372E+18   1.1147E+16   1.9444E+15   1.2391E+14   5.0165E-01   3.1850E+16   4.0029E+02   1.0568E+18   8.7395E+15   1.7112E+13   2.8161E+14   2.9872E+14
   1.7116E-06   3.7823E+15   3.7157E+18   1.1234E+16   1.9579E+15   1.2526E+14   5.0450E-01   3.2054E+16   4.0216E+02   1.0602E+18   8.6797E+15   1.6988E+13   2.8311E+14   3.0010E+14
   1.7203E-06   3.8156E+15   3.7099E+18   1.1322E+16   1.9722E+15   1.2661E+14   5.0735E-01   3.2255E+16   4.0384E+02   1.0635E+18   8.6219E+15   1.6871E+13   2.8465E+14   3.0152E+14
   1.7289E-06   3.7963E+15   3.6884E+18   1.1409E+16   1.9856E+15   1.2797E+14   5.1019E-01   3.2455E+16   4.0584E+02   1.0668E+18   8.5659E+15   1.6756E+13   2.8613E+14   3.0289E+14
   1.7379E-06   3.8024E+15   3.6686E+18   1.1499E+16   1.9997E+15   1.2941E+14   5.1315E-01   3.2661E+16   4.0794E+02   1.0702E+18   8.5094E+15   1.6639E+13   2.8770E+14   3.0434E+14
   1.7468E-06   3.8139E+15   3.6633E+18   1.1592E+16   2.0146E+15   1.3084E+14   5.1611E-01   3.2866E+16   4.0986E+02   1.0735E+18   8.4545E+15   1.6529E+13   2.8929E+14   3.0582E+14
   1.7556E-06   3.8213E+15   3.6429E+18   1.1682E+16   2.0286E+15   1.3228E+14   5.1906E-01   3.3069E+16   4.1208E+02   1.0769E+18   8.4014E+15   1.6419E+13   2.9084E+14   3.0726E+14
   1.7644E-06   3.8304E+15   3.6276E+18   1.1773E+16   2.0428E+15   1.3373E+14   5.2200E-01   3.3270E+16   4.1428E+02   1.0801E+18   8.3503E+15   1.6314E+13   2.9240E+14   3.0871E+14
   1.7736E-06   3.8408E+15   3.6104E+18   1.1867E+16   2.0575E+15   1.3525E+14   5.2507E-01   3.3477E+16   4.1668E+02   1.0835E+18   8.2989E+15   1.6208E+13   2.9402E+14   3.1023E+14
   1.7827E-06   3.8508E+15   3.5891E+18   1.1961E+16   2.0719E+15   1.3678E+14   5.2813E-01   3.3681E+16   4.1921E+02   1.0868E+18   8.2494E+15   1.6106E+13   2.9563E+14   3.1173E+14
   1.7917E-06   3.8640E+15   3.5777E+18   1.2056E+16   2.0868E+15   1.3831E+14   5.3118E-01   3.3881E+16   4.2161E+02   1.0900E+18   8.2013E+15   1.6007E+13   2.9725E+14   3.1326E+14
   1.8007E-06   3.8756E+15   3.5639E+18   1.2149E+16   2.1015E+15   1.3985E+14   5.3423E-01   3.4079E+16   4.2413E+02   1.0932E+18   8.1549E+15   1.5912E+13   2.9887E+14   3.1478E+14
   1.8100E-06   3.8885E+15   3.5455E+18   1.2246E+16   2.1165E+15   1.4146E+14   5.3740E-01   3.4283E+16   4.2690E+02   1.0964E+18   8.1086E+15   1.5816E+13   3.0054E+14   3.1635E+14
   1.8192E-06   3.9009E+15   3.5271E+18   1.2343E+16   2.1314E+15   1.4308E+14   5.4056E-01   3.4484E+16   4.2975E+02   1.0997E+18   8.0639E+15   1.5724E+13   3.0220E+14   3.1793E+14
   1.8284E-06   3.9149E+15   3.5081E+18   1.2440E+16   2.1462E+15   1.4471E+14   5.4371E-01   3.4683E+16   4.3268E+02   1.1028E+18   8.0212E+15   1.5635E+13   3.0386E+14   3.1949E+14
   1.8376E-06   3.9300E+15   3.4961E+18   1.2537E+16   2.1614E+15   1.4634E+14   5.4686E-01   3.4879E+16   4.3556E+02   1.1059E+18   7.9802E+15   1.5551E+13   3.0553E+14   3.2108E+14
   1.8470E-06   3.9443E+15   3.4759E+18   1.2637E+16   2.1767E+15   1.4806E+14   5.5013E-01   3.5082E+16   4.3877E+02   1.1091E+18   7.9392E+15   1.5465E+13   3.0725E+14   3.2271E+14
   1.8565E-06   3.9623E+15   3.4667E+18   1.2738E+16   2.1927E+15   1.4977E+14   5.5339E-01   3.5282E+16   4.4187E+02   1.1123E+18   7.9001E+15   1.5385E+13   3.0899E+14   3.2437E+14
   1.8658E-06   3.9767E+15   3.4460E+18   1.2838E+16   2.2078E+15   1.5150E+14   5.5665E-01   3.5479E+16   4.4526E+02   1.1154E+18   7.8626E+15   1.5306E+13   3.1069E+14   3.2600E+14
   1.8751E-06   3.9935E+15   3.4276E+18   1.2937E+16   2.2230E+15   1.5323E+14   5.5990E-01   3.5675E+16   4.4869E+02   1.1185E+18   7.8269E+15   1.5231E+13   3.1240E+14   3.2763E+14
   1.8847E-06   4.0117E+15   3.4106E+18   1.3041E+16   2.2389E+15   1.5504E+14   5.6327E-01   3.5876E+16   4.5230E+02   1.1216E+18   7.7914E+15   1.5157E+13   3.1417E+14   3.2933E+14
   1.8943E-06   4.0296E+15   3.3927E+18   1.3145E+16   2.2547E+15   1.5686E+14   5.6664E-01   3.6077E+16   4.5602E+02   1.1248E+18   7.7578E+15   1.5087E+13   3.1594E+14   3.3103E+14
   1.9038E-06   4.0482E+15   3.3736E+18   1.3248E+16   2.2704E+15   1.5869E+14   5.6999E-01   3.6275E+16   4.5986E+02   1.1278E+18   7.7257E+15   1.5019E+13   3.1770E+14   3.3272E+14
   1.9133E-06   4.0671E+15   3.3617E+18   1.3352E+16   2.2866E+15   1.6052E+14   5.7334E-01   3.6471E+16   4.6363E+02   1.1309E+18   7.6954E+15   1.4956E+13   3.1947E+14   3.3443E+14
   1.9230E-06   4.0877E+15   3.3435E+18   1.3459E+16   2.3029E+15   1.6244E+14   5.7682E-01   3.6671E+16   4.6778E+02   1.1340E+18   7.6657E+15   1.4893E+13   3.2130E+14   3.3619E+14
   1.9327E-06   4.1077E+15   3.3246E+18   1.3566E+16   2.3191E+15   1.6437E+14   5.8028E-01   3.6870E+16   4.7204E+02   1.1371E+18   7.6378E+15   1.4833E+13   3.2312E+14   3.3795E+14
   1.9424E-06   4.1287E+15   3.3150E+18   1.3673E+16   2.3359E+15   1.6629E+14   5.8374E-01   3.7063E+16   4.7618E+02   1.1400E+18   7.6112E+15   1.4778E+13   3.2496E+14   3.3974E+14
   1.9523E-06   4.1510E+15   3.2909E+18   1.3782E+16   2.3521E+15   1.6831E+14   5.8732E-01   3.7261E+16   4.8086E+02   1.1431E+18   7.5852E+15   1.4721E+13   3.2682E+14   3.4154E+14
   1.9622E-06   4.1726E+15   3.2797E+18   1.3893E+16   2.3693E+15   1.7033E+14   5.9090E-01   3.7456E+16   4.8538E+02   1.1461E+18   7.5607E+15   1.4670E+13   3.2872E+14   3.4339E+14
   1.9720E-06   4.1952E+15   3.2548E+18   1.4002E+16   2.3853E+15   1.7237E+14   5.9446E-01   3.7648E+16   4.9028E+02   1.1490E+18   7.5378E+15   1.4620E+13   3.3057E+14   3.4519E+14
   1.9818E-06   4.2182E+15   3.2378E+18   1.4111E+16   2.4020E+15   1.7442E+14   5.9802E-01   3.7841E+16   4.9512E+02   1.1519E+18   7.5165E+15   1.4573E+13   3.3244E+14   3.4701E+14
   1.9919E-06   4.2422E+15   3.2208E+18   1.4225E+16   2.4193E+15   1.7655E+14   6.0170E-01   3.8039E+16   5.0024E+02   1.1549E+18   7.4960E+15   1.4529E+13   3.3438E+14   3.4890E+14
   2.0019E-06   4.2665E+15   3.2041E+18   1.4339E+16   2.4366E+15   1.7868E+14   6.0538E-01   3.8235E+16   5.0546E+02   1.1579E+18   7.4770E+15   1.4487E+13   3.3631E+14   3.5080E+14
