-0.003789,-0.004956,-0.003717,0.004777,-0.002435,-0.000597,-0.000460,-0.004594,0.004354,0.000589,-0.000332,0.001718,-0.001909,0.002349,0.004228,-0.004604
0.004335,0.001233,0.003371,0.004855,0.002348,-0.001656,0.000757,0.003446,-0.003417,0.001395,0.004955,0.000569,0.001961,0.004027,-0.003030,-0.003540
0.004981,-0.003446,-0.004031,0.001001,0.004794,-0.000895,0.000346,0.004374,-0.001636,-0.001836,0.003154,0.002597,-0.001988,0.002758,-0.001473,0.000171
0.001734,-0.003898,0.003090,0.003198,0.001914,0.000665,0.003916,-0.002134,0.000754,0.001946,-0.001595,0.000163,0.003116,-0.004551,-0.000066,0.002271
0.001615,0.001320,0.003476,-0.000653,0.004286,-0.003800,-0.003095,-0.003694,0.002592,0.004594,-0.000711,0.000316,-0.000344,-0.001474,-0.001960,-0.003167
0.000740,-0.002152,-0.000365,0.000411,-0.000016,-0.003341,-0.002633,-0.000076,0.003824,0.003558,-0.000010,0.000713,0.003787,-0.001818,-0.000938,0.002136
-0.002600,0.001334,-0.002056,0.000593,-0.004479,-0.001757,-0.002700,0.001637,0.004577,-0.003220,0.002198,-0.004483,-0.002709,-0.004779,-0.002887,0.003021
-0.001908,0.004675,-0.003069,-0.002051,-0.001111,0.003527,0.000615,-0.000149,0.003722,-0.001063,0.004945,-0.001446,-0.003014,0.002242,-0.003567,0.002919
0.001116,-0.003399,-0.001623,0.001844,-0.004137,0.002910,0.000688,-0.004384,-0.001264,-0.002731,0.003373,0.002139,0.002756,0.003411,-0.002331,0.001950
0.004070,0.002679,-0.002165,-0.002145,0.004346,-0.002999,0.000042,-0.004617,-0.003731,0.004208,0.003723,0.003962,0.000402,-0.002573,-0.002250,0.003099
0.004746,-0.000888,0.003399,0.003444,-0.002020,-0.000094,-0.002711,-0.003763,-0.003458,0.004977,0.003234,0.002379,-0.003684,0.002897,0.003890,-0.001290
0.000849,-0.003472,0.002785,0.002500,0.002454,0.000594,-0.001704,0.001368,0.000544,-0.003552,-0.003145,-0.002070,0.004556,-0.002182,-0.003905,-0.002345
0.003290,-0.002189,-0.001741,0.002939,0.000367,-0.003279,0.001071,0.002985,-0.000907,0.000561,0.001172,0.001256,0.003966,-0.002420,-0.004134,-0.000340
0.003291,0.004376,-0.002296,-0.000419,0.000200,-0.000036,0.001807,0.001803,0.000846,0.002408,0.000669,-0.002548,-0.003196,0.001885,-0.002597,0.000981
-0.004479,-0.004303,-0.001167,0.000508,-0.001341,0.003883,0.000362,0.000654,0.001684,-0.003151,-0.004303,0.003816,0.003496,-0.004205,0.001523,-0.001739
-0.003180,0.000960,-0.002717,-0.004641,0.000054,0.003571,-0.002280,-0.004222,-0.003111,0.000009,-0.002988,0.001991,-0.001180,0.002838,-0.002749,0.000800
0.000739,-0.001238,-0.002995,-0.000635,0.003644,-0.001755,-0.001636,0.004166,-0.001872,-0.003103,0.003694,-0.000817,-0.000270,0.000242,0.000919,0.004291
0.000798,0.004406,-0.002421,0.003366,0.002712,-0.003365,0.002196,-0.004212,0.000049,0.003578,0.004011,-0.003594,0.001729,0.002318,-0.004859,0.001275
0.004249,-0.001519,-0.000536,0.002946,-0.001953,-0.001206,0.003451,0.004657,-0.004792,0.003653,-0.000362,-0.001581,-0.003561,-0.003786,0.002567,0.002402
-0.002749,0.003917,0.003025,0.001118,-0.004184,0.002839,-0.001092,0.000809,-0.002794,-0.002178,0.000724,-0.004586,0.004554,0.004272,0.003790,0.001873
-0.000781,0.004911,0.004553,0.001135,-0.001103,-0.004965,0.002315,0.003628,0.004465,0.004210,0.004460,0.004832,0.002777,-0.003666,0.002818,-0.001524
0.001854,0.004825,0.004276,-0.002667,0.004308,-0.001720,-0.002453,0.004145,0.004257,0.000189,-0.003190,-0.004506,0.004152,0.004347,0.002151,0.002353
-0.001794,0.004720,-0.004789,-0.001506,0.000410,-0.004328,-0.001958,0.004853,-0.004081,0.001198,0.003269,-0.004762,-0.003480,-0.000621,-0.003574,0.001463
0.004378,0.003661,0.004507,0.000460,-0.002821,-0.001940,0.000389,0.002408,0.004675,0.002529,0.002314,-0.000032,-0.001559,0.004355,-0.002610,0.004736
0.006236,0.008125,0.002426,0.000989,-0.005248,0.000436,0.004863,0.004067,0.007568,0.006422,-0.001485,-0.004157,0.001026,0.007228,-0.007245,0.000752
0.007556,0.005636,0.008283,0.005334,0.001666,0.000013,-0.003607,0.000861,0.003744,0.004579,0.007284,-0.003566,-0.006511,0.002172,0.001204,0.002753
0.007043,0.002981,0.008130,-0.004320,-0.007458,-0.006160,0.005210,0.004883,0.002934,-0.002308,0.007052,-0.003670,-0.006206,0.008881,-0.000140,0.005797
0.006320,0.008569,0.000307,0.002608,-0.000666,-0.006508,-0.002760,0.001369,0.005273,0.006934,-0.002174,0.000767,-0.005380,0.001822,-0.002026,0.008085
0.009031,0.000365,0.008322,-0.000212,-0.004035,0.000944,-0.004151,-0.002141,0.001852,0.001824,0.006170,0.001824,0.000483,0.008150,-0.004825,0.004023
0.000730,-0.001258,0.005645,-0.001255,-0.000392,0.000842,0.003742,0.003562,0.008952,0.006757,0.004596,-0.004869,0.002377,0.003761,-0.007427,0.008539
0.004977,0.008062,0.009024,0.001126,-0.005250,0.002205,0.005018,0.002169,0.007401,-0.002367,0.000487,0.003802,-0.003705,0.004098,-0.000038,0.009271
0.002854,0.002717,0.009008,-0.000939,-0.005949,0.000214,-0.000353,0.001048,0.006370,0.004074,0.006646,0.000873,0.002676,0.007502,-0.002997,0.004227
0.004469,0.000305,0.004731,-0.003276,-0.006216,-0.004785,-0.003441,0.005673,0.006684,-0.002214,-0.002530,0.001313,-0.000486,-0.000417,-0.006603,0.000952
0.006522,0.008315,0.008020,-0.001746,0.000654,0.002521,0.004381,0.006717,0.001044,0.005649,0.002545,-0.003178,-0.004570,0.003047,-0.002055,0.000144
0.004071,0.001178,0.000115,0.003167,-0.005818,-0.006259,0.000551,0.006411,0.000825,-0.000250,0.005057,-0.004000,-0.001289,0.007419,0.001801,0.008277
0.002420,-0.000403,0.006034,0.003055,-0.002694,-0.006389,0.000138,-0.001717,0.008095,-0.002250,0.006956,-0.000353,-0.003259,0.004552,-0.006148,-0.000252
0.006452,-0.001262,0.002559,-0.004156,-0.004809,-0.002383,-0.003695,0.004527,0.008223,-0.000378,0.005273,-0.002094,0.000524,-0.000546,-0.001071,0.009018
-0.000422,0.004279,0.002136,0.004400,-0.006246,0.002973,-0.002780,0.006488,0.000321,0.002881,-0.000539,0.004089,0.000662,0.008794,-0.007007,0.006808
