EXCITATION	
C2H5 -> C2H4 H	
4.45	
SPECIES: e / C2H5	
PROCESS: E + C2H5 -> E + C2H4 H, Excitation	
PARAM.:  E = 4.45 eV, complete set	
COLUMNS: Energy (eV) | Cross section (m2)	
-----------------------------	
4.45	0
4.5	1.26726E-25
5	1.12646E-22
5.5	5.44543E-22
6	1.25729E-21
6.5	2.1455E-21
7	3.11732E-21
7.5	4.10782E-21
8	5.07542E-21
8.5	5.99548E-21
9	6.85483E-21
9.5	7.64767E-21
10	8.37289E-21
11	9.62866E-21
12	1.06503E-20
13	1.14729E-20
14	1.21303E-20
15	1.26518E-20
16	1.3062E-20
17	1.33812E-20
18	1.36259E-20
19	1.38093E-20
20	1.39425E-20
30	1.38489E-20
40	1.29309E-20
50	1.19581E-20
60	1.10762E-20
70	1.03044E-20
80	9.63286E-21
90	9.04689E-21
100	8.53248E-21	
-----------------------------
