         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39                                                                                                               40                                                                                                               41                                                                                                               42                                                                                                               43                                                                                                               44                                                                                                               45                                                                                                               46                                                                                                               47                                                                                                               48
   0.000000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   2.4639E+19   0.0000E+00   0.0000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   1.000000E-04   5.7341E+04   1.2820E+11   8.5766E+08   2.4997E-19   2.1614E+10   2.9894E-16   1.3277E+11   3.1942E+03   2.4639E+19   7.2049E+11   7.4751E+11   2.9852E-16   4.7503E-10   6.6325E-19   1.0820E-18   2.9768E-18   1.1597E-25   1.3839E+10   8.3655E-25   3.3620E-03   2.7021E-11   7.8534E-12   2.4859E-25   1.7803E+10   5.4146E+04   1.0612E+04   1.0988E-04   1.1601E-04   7.0773E-32   8.2905E-31   2.7352E+03   5.2873E-05   5.9607E-32   3.9661E-23   6.0501E-33   2.3373E+03   5.5656E-05   4.2448E-05   1.2964E-32   1.8301E-33   7.7086E+03   5.6507E-50   1.4434E-03   4.4935E+11   1.8232E+11   0.0000E+00   0.0000E+00   1.4248E-22
   2.000000E-04   8.7426E+05   3.4380E+14   9.9408E+09   1.4828E-16   1.3827E+13   2.4223E-15   1.2440E+14   7.7829E+05   2.4638E+19   3.3882E+12   8.0232E+12   1.7127E-15   3.9035E+00   1.4590E-08   1.7561E-08   6.0269E-08   2.2269E-22   3.8778E+11   5.9941E-22   1.9723E+05   1.0645E-02   2.9049E-03   3.3095E-22   7.3501E+12   9.5975E+04   9.3271E+09   5.1473E+02   6.4643E+02   1.8124E-25   2.1049E-23   7.3144E+07   9.7624E+00   9.2617E-27   1.9501E-15   1.5442E-26   9.0594E+08   9.8100E+01   9.1583E+01   2.0072E-26   2.9375E-25   1.3175E+09   4.4240E-37   1.5820E+05   8.1203E+14   3.6964E+14   0.0000E+00   0.0000E+00   5.4244E-16
   3.000000E-04   5.7945E+05   4.4256E+14   6.9291E+09   7.3182E-17   1.8640E+13   1.8636E-15   1.6312E+14   4.5484E+05   2.4638E+19   7.5485E+12   1.5063E+13   1.2248E-15   3.2586E+01   4.0876E-07   5.7288E-07   2.0083E-06   2.0265E-22   7.0926E+11   6.3546E-22   1.3643E+06   1.8394E-01   5.0854E-02   3.5379E-22   1.1517E+13   1.2461E+05   4.6877E+10   8.1682E+03   9.7586E+03   6.9929E-25   4.0549E-22   4.2994E+08   1.2630E+02   3.8144E-26   3.6490E-14   6.0959E-26   4.9693E+09   1.8289E+03   1.5610E+03   8.1691E-26   5.8026E-24   7.9146E+09   1.3569E-35   3.1826E+06   1.0210E+15   4.9398E+14   0.0000E+00   0.0000E+00   8.4673E-16
   4.000000E-04   6.0645E+05   5.5565E+14   7.2020E+09   7.9451E-17   2.4040E+13   1.9241E-15   2.0704E+14   4.8481E+05   2.4638E+19   1.1677E+13   2.2292E+13   1.2692E-15   1.7465E+02   2.9078E-06   4.0568E-06   1.4281E-05   3.0105E-22   1.0372E+12   9.2086E-22   4.9551E+06   9.8436E-01   2.7181E-01   1.4848E-18   1.5949E+13   1.2164E+05   1.0899E+11   3.0089E+04   3.5998E+04   1.6702E-24   2.0328E-21   1.1568E+09   5.2327E+02   1.0364E-25   1.7731E-13   1.5952E-25   1.2554E+10   7.2149E+03   6.1639E+03   2.1286E-25   2.9596E-23   2.1779E+10   1.1998E-34   1.6491E+07   1.2469E+15   6.4213E+14   0.0000E+00   0.0000E+00   1.4240E-15
   5.000000E-04   6.0388E+05   6.6762E+14   7.1760E+09   7.8845E-17   2.9394E+13   1.9184E-15   2.5048E+14   4.8196E+05   2.4638E+19   1.5809E+13   2.9508E+13   1.2650E-15   5.7214E+02   1.2576E-05   1.7547E-05   6.1788E-05   3.8408E-22   1.3642E+12   1.1737E-21   1.2208E+07   3.2369E+00   8.9376E-01   3.0418E-16   2.0335E+13   1.2192E+05   2.0379E+11   7.4633E+04   8.9295E+04   3.1149E-24   6.5875E-21   2.3888E+09   1.4274E+03   2.0999E-25   5.5667E-13   3.1553E-25   2.4915E+10   1.8933E+04   1.6173E+04   4.2121E-25   9.7596E-23   4.5879E+10   6.2210E-34   5.4993E+07   1.4497E+15   7.9934E+14   0.0000E+00   0.0000E+00   2.2070E-15
   6.000000E-04   6.0387E+05   7.7956E+14   7.1759E+09   7.8845E-17   3.4746E+13   1.9184E-15   2.9383E+14   4.8195E+05   2.4638E+19   1.9941E+13   3.6723E+13   1.2650E-15   1.4435E+03   3.9447E-05   5.5044E-05   1.9383E-04   4.6901E-22   1.6905E+12   1.4299E-21   2.4841E+07   8.1744E+00   2.2571E+00   9.0703E-17   2.4688E+13   1.2192E+05   3.3782E+11   1.5224E+05   1.8215E+05   5.1637E-24   1.6793E-20   4.2504E+09   3.1365E+03   3.6971E-25   1.3731E-12   5.4632E-25   4.3138E+10   4.0390E+04   3.4500E+04   7.2930E-25   2.5257E-22   8.2891E+10   2.2725E-33   1.4350E+08   1.6311E+15   9.6719E+14   0.0000E+00   0.0000E+00   3.2028E-15
   7.000000E-04   6.0387E+05   8.9148E+14   7.1759E+09   7.8845E-17   4.0099E+13   1.9184E-15   3.3707E+14   4.8195E+05   2.4637E+19   2.4072E+13   4.3937E+13   1.2650E-15   3.0964E+03   1.0092E-04   1.4083E-04   4.9591E-04   5.5411E-22   2.0160E+12   1.6856E-21   4.4863E+07   1.7540E+01   4.8430E+00   9.5434E-22   2.9003E+13   1.2192E+05   5.1778E+11   2.7525E+05   3.2933E+05   7.9144E-24   3.6659E-20   6.8661E+09   6.0129E+03   5.9269E-25   2.8963E-12   8.6506E-25   6.8306E+10   7.5684E+04   6.4647E+04   1.1548E-24   5.5815E-22   1.3542E+11   6.6343E-33   3.1919E+08   1.7911E+15   1.1457E+15   0.0000E+00   0.0000E+00   4.4109E-15
   8.000000E-04   6.0387E+05   1.0034E+15   7.1758E+09   7.8846E-17   4.5449E+13   1.9184E-15   3.8018E+14   4.8195E+05   2.4637E+19   2.8202E+13   5.1149E+13   1.2650E-15   5.9427E+03   2.2442E-04   3.1317E-04   1.1028E-03   6.3938E-22   2.3405E+12   1.9408E-21   7.4589E+07   3.3665E+01   9.2953E+00   6.5951E-22   3.3272E+13   1.2192E+05   7.5020E+11   4.5791E+05   5.4789E+05   1.1467E-23   7.1709E-20   1.0358E+10   1.0482E+04   8.8895E-25   5.4670E-12   1.2850E-24   1.0147E+11   1.2959E+05   1.1069E+05   1.7154E-24   1.1024E-21   2.0595E+11   1.6575E-32   6.3372E+08   1.9305E+15   1.3344E+15   0.0000E+00   0.0000E+00   5.8304E-15
   9.000000E-04   6.0387E+05   1.1153E+15   7.1758E+09   7.8846E-17   5.0800E+13   1.9184E-15   4.2318E+14   4.8195E+05   2.4637E+19   3.2333E+13   5.8363E+13   1.2650E-15   1.0517E+04   4.5075E-04   6.2899E-04   2.2149E-03   7.2491E-22   2.6641E+12   2.1955E-21   1.1667E+08   5.9576E+01   1.6450E+01   2.7834E-18   3.7492E+13   1.2192E+05   1.0418E+12   7.1655E+05   8.5734E+05   1.5925E-23   1.2926E-19   1.4852E+10   1.7040E+04   1.2686E-24   9.4984E-12   1.8196E-24   1.4367E+11   2.0759E+05   1.7732E+05   2.4290E-24   2.0017E-21   2.9689E+11   3.6949E-32   1.1558E+09   2.0508E+15   1.5328E+15   0.0000E+00   0.0000E+00   7.4617E-15
   1.000000E-03   6.0387E+05   1.2271E+15   7.1757E+09   7.8846E-17   5.6148E+13   1.9184E-15   4.6600E+14   4.8195E+05   2.4637E+19   3.6461E+13   6.5572E+13   1.2650E-15   1.7480E+04   8.3709E-04   1.1681E-03   4.1134E-03   8.1061E-22   2.9864E+12   2.4493E-21   1.7400E+08   9.9014E+01   2.7339E+01   0.0000E+00   4.1654E+13   1.2192E+05   1.3987E+12   1.0689E+06   1.2790E+06   2.1380E-23   2.1849E-19   2.0462E+10   2.6233E+04   1.7410E-24   1.5463E-11   2.4806E-24   1.9587E+11   3.1571E+05   2.6966E+05   3.3115E-24   3.4022E-21   4.1038E+11   7.5408E-32   1.9721E+09   2.1534E+15   1.7397E+15   0.0000E+00   0.0000E+00   9.3022E-15
   1.100000E-03   6.0386E+05   1.3391E+15   7.1757E+09   7.8846E-17   6.1499E+13   1.9184E-15   5.0870E+14   4.8195E+05   2.4637E+19   4.0592E+13   7.2787E+13   1.2650E-15   2.7660E+04   1.4622E-03   2.0404E-03   7.1854E-03   8.9664E-22   3.3077E+12   2.7027E-21   2.4990E+08   1.5666E+02   4.3256E+01   0.0000E+00   4.5757E+13   1.2192E+05   1.8279E+12   1.5355E+06   1.8372E+06   2.7940E-23   3.5102E-19   2.7317E+10   3.8693E+04   2.3164E-24   2.3907E-11   3.2815E-24   2.5911E+11   4.6083E+05   3.9362E+05   4.3806E-24   5.4867E-21   5.4867E+11   1.4357E-31   3.1912E+09   2.2405E+15   1.9547E+15   0.0000E+00   0.0000E+00   1.1354E-14
   1.200000E-03   6.0386E+05   1.4509E+15   7.1756E+09   7.8846E-17   6.6847E+13   1.9184E-15   5.5121E+14   4.8194E+05   2.4637E+19   4.4721E+13   7.9996E+13   1.2650E-15   4.2024E+04   2.4290E-03   3.3895E-03   1.1936E-02   9.8292E-22   3.6274E+12   2.9552E-21   3.4780E+08   2.3799E+02   6.5713E+01   8.3258E-20   4.9792E+13   1.2192E+05   2.3350E+12   2.1375E+06   2.5575E+06   3.5691E-23   5.4053E-19   3.5524E+10   5.5085E+04   3.0034E-24   3.5418E-11   4.2328E-24   3.3422E+11   6.5011E+05   5.5529E+05   5.6505E-24   8.4697E-21   7.1349E+11   2.5814E-31   4.9413E+09   2.3138E+15   2.1764E+15   0.0000E+00   0.0000E+00   1.3613E-14
   1.300000E-03   6.0386E+05   1.5628E+15   7.1756E+09   7.8846E-17   7.2196E+13   1.9184E-15   5.9355E+14   4.8194E+05   2.4636E+19   4.8851E+13   8.7210E+13   1.2650E-15   6.1747E+04   3.8718E-03   5.4028E-03   1.9026E-02   1.0696E-21   3.9459E+12   3.2071E-21   4.7165E+08   3.4965E+02   9.6542E+01   0.0000E+00   5.3757E+13   1.2192E+05   2.9267E+12   2.8992E+06   3.4689E+06   4.4737E-23   8.0370E-19   4.5207E+10   7.6165E+04   3.8117E-24   5.0656E-11   5.3467E-24   4.2217E+11   8.9166E+05   7.6161E+05   7.1375E-24   1.2609E-20   9.0676E+11   4.4273E-31   7.3773E+09   2.3752E+15   2.4042E+15   0.0000E+00   0.0000E+00   1.6082E-14
   1.400000E-03   6.0386E+05   1.6748E+15   7.1755E+09   7.8846E-17   7.7545E+13   1.9184E-15   6.3570E+14   4.8194E+05   2.4636E+19   5.2982E+13   9.4424E+13   1.2650E-15   8.8178E+04   5.9594E-03   8.3159E-03   2.9284E-02   1.1566E-21   4.2627E+12   3.4583E-21   6.2554E+08   4.9926E+02   1.3785E+02   0.0000E+00   5.7648E+13   1.2192E+05   3.6091E+12   3.8457E+06   4.6014E+06   5.5168E-23   1.1598E-18   5.6478E+10   1.0273E+05   4.7500E-24   7.0315E-11   6.6336E-24   5.2379E+11   1.1939E+06   1.0198E+06   8.8555E-24   1.8198E-20   1.1300E+12   7.2945E-31   1.0676E+10   2.4263E+15   2.6372E+15   0.0000E+00   0.0000E+00   1.8758E-14
   1.500000E-03   6.0386E+05   1.7867E+15   7.1755E+09   7.8846E-17   8.2894E+13   1.9184E-15   6.7765E+14   4.8194E+05   2.4636E+19   5.7113E+13   1.0164E+14   1.2650E-15   1.2287E+05   8.9012E-03   1.2421E-02   4.3740E-02   1.2440E-21   4.5779E+12   3.7086E-21   8.1386E+08   6.9563E+02   1.9207E+02   1.8183E-15   6.1460E+13   1.2192E+05   4.3880E+12   5.0042E+06   5.9875E+06   6.7074E-23   1.6310E-18   6.9447E+10   1.3564E+05   5.8269E-24   9.5142E-11   8.1036E-24   6.3985E+11   1.5658E+06   1.3375E+06   1.0818E-23   2.5572E-20   1.3846E+12   1.1610E-30   1.5041E+10   2.4687E+15   2.8745E+15   0.0000E+00   0.0000E+00   2.1639E-14
   1.600000E-03   6.0385E+05   1.8986E+15   7.1754E+09   7.8846E-17   8.8239E+13   1.9184E-15   7.1936E+14   4.8194E+05   2.4636E+19   6.1244E+13   1.0885E+14   1.2650E-15   1.6761E+05   1.2953E-02   1.8075E-02   6.3651E-02   1.3319E-21   4.8912E+12   3.9582E-21   1.0413E+09   9.4878E+02   2.6197E+02   1.0054E-21   6.5188E+13   1.2191E+05   5.2691E+12   6.4034E+06   7.6616E+06   8.0542E-23   2.2426E-18   8.4218E+10   1.7581E+05   7.0503E-24   1.2592E-10   9.7658E-24   7.7109E+11   2.0169E+06   1.7227E+06   1.3037E-23   3.5106E-20   1.6716E+12   1.7931E-30   2.0699E+10   2.5038E+15   3.1154E+15   0.0000E+00   0.0000E+00   2.4726E-14
   1.700000E-03   6.0385E+05   2.0105E+15   7.1754E+09   7.8846E-17   9.3585E+13   1.9184E-15   7.6085E+14   4.8194E+05   2.4636E+19   6.5375E+13   1.1606E+14   1.2650E-15   2.2441E+05   1.8426E-02   2.5713E-02   9.0546E-02   1.4202E-21   5.2027E+12   4.2070E-21   1.3128E+09   1.2702E+03   3.5070E+02   0.0000E+00   6.8831E+13   1.2191E+05   6.2584E+12   8.0741E+06   9.6605E+06   9.5664E-23   3.0236E-18   1.0091E+11   2.2422E+05   8.4288E-24   1.6348E-10   1.1630E-23   9.1827E+11   2.5571E+06   2.1842E+06   1.5525E-23   4.7220E-20   1.9921E+12   2.6976E-30   2.7909E+10   2.5328E+15   3.3594E+15   0.0000E+00   0.0000E+00   2.8016E-14
   1.800000E-03   6.0385E+05   2.1225E+15   7.1753E+09   7.8846E-17   9.8928E+13   1.9184E-15   8.0209E+14   4.8193E+05   2.4635E+19   6.9505E+13   1.2328E+14   1.2649E-15   2.9552E+05   2.5690E-02   3.5849E-02   1.2624E-01   1.5091E-21   5.5121E+12   4.4552E-21   1.6335E+09   1.6725E+03   4.6179E+02   1.1604E-19   7.2385E+13   1.2191E+05   7.3612E+12   1.0048E+07   1.2023E+07   1.1252E-22   4.0059E-18   1.1961E+11   2.8190E+05   9.9697E-24   2.0871E-10   1.3703E-23   1.0820E+12   3.1969E+06   2.7306E+06   1.8293E-23   6.2369E-20   2.3470E+12   3.9651E-30   3.6950E+10   2.5566E+15   3.6060E+15   0.0000E+00   0.0000E+00   3.1509E-14
   1.900000E-03   6.0385E+05   2.2344E+15   7.1753E+09   7.8846E-17   1.0427E+14   1.9184E-15   8.4307E+14   4.8193E+05   2.4635E+19   7.3636E+13   1.3049E+14   1.2649E-15   3.8346E+05   3.5180E-02   4.9091E-02   1.7287E-01   1.5986E-21   5.8195E+12   4.7027E-21   2.0090E+09   2.1699E+03   5.9914E+02   0.0000E+00   7.5847E+13   1.2191E+05   8.5831E+12   1.2360E+07   1.4788E+07   1.3120E-22   5.2254E-18   1.4043E+11   3.4993E+05   1.1681E-23   2.6249E-10   1.5995E-23   1.2629E+12   3.9471E+06   3.3714E+06   2.1352E-23   8.1054E-20   2.7368E+12   5.7078E-30   4.8132E+10   2.5762E+15   3.8548E+15   0.0000E+00   0.0000E+00   3.5203E-14
   2.000000E-03   6.0384E+05   2.3461E+15   7.1752E+09   7.8846E-17   1.0960E+14   1.9183E-15   8.8371E+14   4.8193E+05   2.4635E+19   7.7760E+13   1.3769E+14   1.2649E-15   4.9082E+05   4.7384E-02   6.6121E-02   2.3284E-01   1.6887E-21   6.1240E+12   4.9492E-21   2.4442E+09   2.7772E+03   7.6681E+02   3.3212E-21   7.9210E+13   1.2191E+05   9.9269E+12   1.5039E+07   1.7994E+07   1.5174E-22   6.7185E-18   1.6342E+11   4.2929E+05   1.3565E-23   3.2568E-10   1.8506E-23   1.4612E+12   4.8171E+06   4.1145E+06   2.4704E-23   1.0377E-19   3.1611E+12   8.0597E-30   6.1763E+10   2.5922E+15   4.1048E+15   0.0000E+00   0.0000E+00   3.9089E-14
