-0.390500,0.022300,0.006600,-0.159800,0.024200,-0.052700,1.104000,0.096000,-0.128700,10.071500,-0.004900,-0.007600,0.202200,0.017100,-0.127600,1.579300,0.012700,-0.085900,1.475600,0.050300,-0.034800,12.147500,0.013400,0.010200,-0.041800,0.059200,-0.037200,11.362900,0.004900,0.023000,10.671900,-0.020400,0.006600,14.952900,0.007300,-0.007900,-0.952200,-0.004000,-0.001900,-2.627300,-0.005600,-0.026000,-0.658600,0.033500,-0.002300,18.802600,0.022100,-0.011000
-0.386642,0.022253,0.006643,-0.160753,0.024387,-0.052378,1.111178,0.095917,-0.129166,10.116221,-0.004860,-0.007664,0.202203,0.017079,-0.127933,1.586781,0.012655,-0.086291,1.484142,0.049850,-0.034951,12.096001,0.013405,0.010274,-0.041491,0.059062,-0.037571,11.422374,0.004897,0.023228,10.778072,-0.020534,0.006578,14.809305,0.007331,-0.007875,-0.951770,-0.003976,-0.001905,-2.613528,-0.005582,-0.026122,-0.658180,0.033409,-0.002293,18.929244,0.022115,-0.011079
-0.391186,0.022236,0.006606,-0.159506,0.024340,-0.052315,1.106326,0.096319,-0.127700,10.029346,-0.004930,-0.007613,0.203463,0.017164,-0.127892,1.574626,0.012700,-0.085249,1.486655,0.050333,-0.034834,12.262432,0.013531,0.010216,-0.042196,0.059759,-0.037015,11.340432,0.004880,0.022814,10.612256,-0.020494,0.006631,15.088796,0.007351,-0.007822,-0.955482,-0.004037,-0.001911,-2.639629,-0.005577,-0.026177,-0.653338,0.033517,-0.002280,18.648675,0.022303,-0.010930
-0.393258,0.022096,0.006632,-0.160718,0.024303,-0.052329,1.104897,0.095107,-0.127500,9.998947,-0.004880,-0.007668,0.203596,0.017002,-0.126729,1.595020,0.012663,-0.086095,1.482569,0.050444,-0.034926,12.045727,0.013306,0.010182,-0.041462,0.059395,-0.037070,11.251225,0.004891,0.023064,10.571413,-0.020442,0.006544,15.087829,0.007291,-0.007902,-0.949677,-0.003969,-0.001901,-2.621086,-0.005570,-0.025898,-0.657793,0.033354,-0.002294,18.902057,0.021879,-0.010996
